
Ukraine,UKR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.35413842350381,7.29979490981454
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.2352356625927,41.2316912560049
Ukraine,UKR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,70634825281.8368,75832862621.1614
Ukraine,UKR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.78298734225851,5.74537475107971
Ukraine,UKR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,53.9645794092748,49.2795430350714
